EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
9977925,LEE CO., ,08/15/1957,1730,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,81, ,0,0, , ,0,133,0, ,0, , ,08/15/1957,1730,32.53,-85.08, , ,"","",94
9977927,DALLAS CO., ,09/18/1957,1445,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,47, ,0,0, , ,11.9,100,0, ,0, , ,09/18/1957,1445,32.40,-86.87,32.52,-86.72,"","",95
9977928,PICKENS CO., ,11/08/1957,225,Tornado,0,F1,0,5,250000,0,AL,CST, , ,C,107, ,0,0, , ,8.7,33,0, ,0, , ,11/08/1957,225,33.13,-88.13,33.18,-88.00,"","",96
9977930,SHELBY CO., ,11/08/1957,430,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,117, ,0,0, , ,4.1,50,0, ,0, , ,11/08/1957,430,33.20,-86.57,33.23,-86.52,"","",97
9977932,LAMAR CO., ,11/17/1957,1310,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,75, ,0,0, , ,0,33,0, ,0, , ,11/17/1957,1310,33.90,-88.13, , ,"","",98
9977933,WALKER CO., ,11/17/1957,1512,Tornado,0,F4,4,15,25000,0,AL,CST, , ,C,127, ,0,0, , ,7.2,200,0, ,0, , ,11/17/1957,1512,33.90,-87.18,33.93,-87.30,"","",99
9977934,CULLMAN CO., ,11/17/1957,1610,Tornado,0,F1,0,3,250000,0,AL,CST, , ,C,43, ,0,0, , ,9.2,33,0, ,0, , ,11/17/1957,1610,34.10,-87.05,34.15,-86.90,"","",100
9977935,FRANKLIN CO., ,11/18/1957,1330,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,59, ,0,0, , ,7.4,33,0, ,0, , ,11/18/1957,1330,34.48,-87.87,34.53,-87.75,"","",101
9977936,GREENE CO., ,11/18/1957,1430,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,63, ,0,0, , ,7.6,33,0, ,0, , ,11/18/1957,1430,32.65,-87.90,32.72,-87.80,"","",102
9977937,HALE CO., ,11/18/1957,1430,Tornado,0,F1,0,5,250000,0,AL,CST, , ,C,65, ,0,0, , ,20.4,33,0, ,0, , ,11/18/1957,1430,32.72,-87.80,32.95,-87.58,"","",103
9977938,TUSCALOOSA CO., ,11/18/1957,1445,Tornado,0,F1,0,1,25000,0,AL,CST, , ,C,125, ,0,0, , ,3.3,33,0, ,0, , ,11/18/1957,1445,33.40,-87.53,33.42,-87.48,"","",104
9977939,DALLAS CO., ,11/18/1957,1445,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,47, ,0,0, , ,37.3,33,0, ,0, , ,11/18/1957,1445,32.28,-87.37,32.67,-86.92,"","",105
9977941,JEFFERSON CO., ,11/18/1957,1530,Tornado,0,F2,1,35,2500000,0,AL,CST, , ,C,73, ,0,0, , ,8.2,100,0, ,0, , ,11/18/1957,1530,33.60,-86.80,33.63,-86.67,"","",106
9977942,DEKALB CO., ,11/18/1957,1615,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,49, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1615,34.33,-85.83, , ,"","",107
9977943,TALLAPOOSA CO., ,11/18/1957,1635,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,123, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1635,32.95,-85.97, , ,"","",108
9977944,MORGAN CO., ,11/18/1957,1700,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,103, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1700,34.32,-86.60, , ,"","",109
9977945,LAWRENCE CO., ,11/18/1957,1700,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,79, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1700,34.50,-87.20, , ,"","",110
9977946,CLEBURNE CO., ,11/18/1957,1715,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,29, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1715,33.70,-85.60, , ,"","",111
9977947,CLAY CO., ,11/18/1957,1730,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,27, ,0,0, , ,0,33,0, ,0, , ,11/18/1957,1730,33.27,-85.85, , ,"","",112
9977948,BLOUNT CO., ,11/18/1957,1730,Tornado,0,F4,3,6,250000,0,AL,CST, , ,C,9, ,0,0, , ,15.8,100,0, ,0, , ,11/18/1957,1730,33.98,-86.52,34.17,-86.35,"","",113
9977949,MARSHALL CO., ,11/18/1957,1730,Tornado,0,F4,0,6,250000,0,AL,CST, , ,C,95, ,0,0, , ,10.3,100,0, ,0, , ,11/18/1957,1730,34.17,-86.35,34.27,-86.22,"","",114
9977951,FAYETTE CO., ,12/19/1957,2230,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,57, ,0,0, , ,0,33,0, ,0, , ,12/19/1957,2230,33.87,-87.80, , ,"","",115
9977952,COLBERT CO., ,12/19/1957,2315,Tornado,0,F2,0,7,25000,0,AL,CST, , ,C,33, ,0,0, , ,0,33,0, ,0, , ,12/19/1957,2315,34.60,-87.67, , ,"","",116
9977953,CHILTON CO., ,12/20/1957,253,Tornado,0,F1,0,0,250000,0,AL,CST, , ,C,21, ,0,0, , ,0,33,0, ,0, , ,12/20/1957,253,32.80,-86.65, , ,"","",117
9977954,CONECUH CO., ,12/20/1957,300,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,35, ,0,0, , ,.8,33,0, ,0, , ,12/20/1957,300,31.30,-86.88, , ,"","",118
9977955,FRANKLIN CO., ,01/31/1958,1330,Tornado,0,F2,0,0,2500,0,AL,CST, , ,C,59, ,0,0, , ,3,440,0, ,0, , ,01/31/1958,1330,34.48,-87.87, , ,"","",119
9977957,PIKE CO., ,02/06/1958,1405,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,109, ,0,0, , ,11.3,200,0, ,0, , ,02/06/1958,1405,31.72,-86.12,31.83,-85.98,"","",120
