EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5269732,BALDWIN CO.,MONTROSE,10/13/2001,635,Tornado, ,F0,0,0,10000,0,AL,CST, ,1123867,C,3,MOB,0,0,NWS STORM SURVEY, ,.1,20, , , , ,MONTROSE,10/13/2001,636,30.56667,-87.9,30.56667,-87.9,"An F0 tornado briefly touched down along U. S. Highway 98 near Montrose.  The tornado blew several trees down.","",11
5269735,BALDWIN CO.,GULF SHRS,10/13/2001,1200,Tornado, ,F0,0,0,20000,0,AL,CST, ,1123870,C,3,MOB,0,0,NWS STORM SURVEY, ,.2,30, , , , ,GULF SHRS,10/13/2001,1201,30.28333,-87.68333,30.28333,-87.68333,"A strong waterspout moved ashore in Gulf Shores near State Highway 59 where it damaged several small booths associated with the Shrimp Festival.  The tornado tracked north and damaged some roofs to homes along 6th avenue.","",12
5269828,BALDWIN CO.,FOLEY,10/13/2001,1225,Tornado, ,F3,0,0,250000,0,AL,CST, ,1123897,C,3,MOB,0,0,NWS STORM SURVEY, ,1,440, , , , ,FOLEY,10/13/2001,1226,30.41667,-87.68333,30.41667,-87.68333,"An F3 tornado initially touched down just south of the Grove Home Park on County Road 16.  The tornado then tracked north just east of County Road 65 to County Road 12, just southwest of Foley.  The tornado blew down numerous trees, destroyed a manufactured home and damaged several others in the Grove Home Park.  The tornado destroyed two large cement block buildings and damaged another three near County Road 12.   A large panel truck filled with heavy tools was picked up and carried about 60 feet,  and several other cars were thrown 15 to 25 feet.  No injuries were reported.","",13
5271971,MARENGO CO.,DIXONS MILLS,10/13/2001,1235,Tornado, ,F1,0,0,40000,0,AL,CST, ,1124347,C,91,BMX,0,0,NWS STORM SURVEY, ,7.1,450,4,NNE,4,NNE,DIXONS MILLS,10/13/2001,1247,32.1,-87.76667,32.21667,-87.75,"A weak tornado first touched down just east of US 43 about 3.6 miles north-northeast of Dixons Mills and traveled north-northeast across mostly rural, wooded areas.  The tornado path ended just north of Octagon near the intersection of CR 33 and CR47.  Numerous trees were downed along the path.  Two parallel power lines owned by Alabama Power Company were damaged near the spot where the power lines crossed CR 30.  Several outbuidlings (barns and storage sheds) were destroyed.  One brick home in the path of the tornado sustained shingle damage.  Beginning:  32 06.556/87 46.522  End:  32 12.650/87 45.350","",14
5269829,BALDWIN CO.,FOLEY,10/13/2001,1240,Tornado, ,F0,0,0,15000,0,AL,CST, ,1123898,C,3,MOB,0,0,NWS STORM SURVEY, ,.2,30, , , , ,FOLEY,10/13/2001,1241,30.41667,-87.68333,30.41667,-87.68333,"Another tornado briefly touched down, about 20 minutes after the first one, near the Grove Home Park.  The F0 blew down several trees and a large fence near the Park along County Road 65.","",15
5269830,BALDWIN CO.,ROBERTSDALE,10/13/2001,1244,Tornado, ,F2,0,0,200000,0,AL,CST, ,1123899,C,3,MOB,0,0,NWS STORM SURVEY, ,.7,200, , , , ,ROBERTSDALE,10/13/2001,1245,30.55,-87.71667,30.55,-87.71667,"An F2 tornado touched down southeast of Robertsdale.  The tornado first touched down just south of County Road 83 and Hubard road intersection where it tracked north and damaged  seventeen manufactured homes and completely destroyed three others.  Several large Pecan trees were also blown down.  No injuries were reported.","",16
5271972,PERRY CO.,UNIONTOWN,10/13/2001,1338,Tornado, ,F1,0,0,110000,0,AL,CST, ,1124348,C,105,BMX,0,0,NWS STORM SURVEY, ,1.5,50,1,SW,1,SW,UNIONTOWN,10/13/2001,1341,32.45,-87.51667,32.46667,-87.51667,"A small tornado touched down just southwest of Uniontown in an open area and traveled north-northeast across the western portions of Uniontown.  The tornado ended just north-northwest of Uniontown in an open area.  The tornado tore shingles off several houses in the southwest section of Uniontown in addition to downing trees and power lines.  The tornado did similar damage to residential structures in the northwest portion of Uniontown.  A one-story apartment complex lost a portion of it's roof.  Several trees fell on homes and blocked residential streets.  Beginning:  32 26.587/87 31.219  End: 32 27.857/87 30.951","",17
5269831,BALDWIN CO.,SPANISH FT,10/13/2001,1345,Tornado, ,F0,0,0,25000,0,AL,CST, ,1123900,C,3,MOB,0,0,NWS STORM SURVEY, ,.3,30, , , , ,SPANISH FT,10/13/2001,1346,30.68333,-87.9,30.68333,-87.9,"An F0 tornado touched down along the eastern portions of Meaher Park on the Causeway just west of Spanish Fort.  The tornado jumped across the Causeway and touched down in the Pineda Island subdivision.   Several trees were damaged along the tornado path.","",18
5272277,PICKENS CO.,PALMETTO,11/24/2001,1055,Tornado, ,F3,0,0,2000,0,AL,CST, ,1124923,C,107,BMX,0,0,NWS STORM SURVEY, ,.2,300,5,NW,5,NW,PALMETTO,11/24/2001,1056,33.53333,-88.05,33.53333,-88.05,"","What was the longest tornado of the day began at 10:55 am about a two tenths of a mile inside Pickens County or about 5.8 miles southwest of Kennedy.  The tornado traveled across southeastern Lamar County damaging or destroying a number of structures south and east of Kennedy.  The tornado traveled on a northeast track moving into Fayette County at 11:07 am.  Traveling northeast it went across western and northern sections of the city of Fayette doing serious damage to a number of structures.  From the city of Fayette the tornado traveled across mostly rural areas damaging occasional structures and downing numerous trees and power lines.  The tornado while still strong was weaker than it had been in southern Lamar County.  The tornado crossed into Walker County at 11:41 am a little south-southwest of Carbon Hill before ending.  

Total path length has been estimated at 38.9 miles with a Fujita-scale rating of F3.  The tornado began with F0 damage in Pickens County but strengthened to F3 intensity in southern Lamar County.  It weakened some as it moved across Fayette County where the Fujita rating was an F2.  Damage in Walker County was rated an F1 as the tornado dissipated.  The path was 300 yards wide in Lamar County but estimated to have decreased to about 90 yards wide across much of Fayette County.

Two people, a mother and her daughter, were killed in a double-wide mobile home in Lamar County just southwest of Kennedy and one person was injured.  No deaths or injuries were reported in Pickens, Fayette or Walker counties.

Beginning:  33 31.528/88 03.156  Ending:  33 52.606/87 31.676",19
5272278,LAMAR CO.,KENNEDY,11/24/2001,1056,Tornado, ,F3,2,1,600000,0,AL,CST, ,1124923,C,75,BMX,0,0,NWS STORM SURVEY, ,8.5,300,6,SW,6,SW,KENNEDY,11/24/2001,1107,33.51667,-88.05,33.61667,-87.95,"","What was the longest tornado of the day began at 10:55 am about a two tenths of a mile inside Pickens County or about 5.8 miles southwest of Kennedy.  The tornado traveled across southeastern Lamar County damaging or destroying a number of structures south and east of Kennedy.  The tornado traveled on a northeast track moving into Fayette County at 11:07 am.  Traveling northeast it went across western and northern sections of the city of Fayette doing serious damage to a number of structures.  From the city of Fayette the tornado traveled across mostly rural areas damaging occasional structures and downing numerous trees and power lines.  The tornado while still strong was weaker than it had been in southern Lamar County.  The tornado crossed into Walker County at 11:41 am a little south-southwest of Carbon Hill before ending.  

Total path length has been estimated at 38.9 miles with a Fujita-scale rating of F3.  The tornado began with F0 damage in Pickens County but strengthened to F3 intensity in southern Lamar County.  It weakened some as it moved across Fayette County where the Fujita rating was an F2.  Damage in Walker County was rated an F1 as the tornado dissipated.  The path was 300 yards wide in Lamar County but estimated to have decreased to about 90 yards wide across much of Fayette County.

Two people, a mother and her daughter, were killed in a double-wide mobile home in Lamar County just southwest of Kennedy and one person was injured.  No deaths or injuries were reported in Pickens, Fayette or Walker counties.

Beginning:  33 31.528/88 03.156  Ending:  33 52.606/87 31.676",20
5273368,HALE CO.,MOUNDVILLE,11/24/2001,1102,Tornado, ,F0,0,0,7000,0,AL,CST, ,1124889,C,65,BMX,0,0,NWS STORM SURVEY, ,.2,50,1,NE,1,NE,MOUNDVILLE,11/24/2001,1102,33,-87.6,33,-87.61667,"A tornado briefly touched down just northeast of Moundville along SR 69.  The tornado knocked a few trees down and caused minor damage to a nursery and a mobile home. Beg:  33 00.047/87 37.135  End:  33 00.133/87 37.016","",21
5272279,FAYETTE CO.,BELK,11/24/2001,1107,Tornado, ,F3,0,0,800000,0,AL,CST, ,1124923,C,57,BMX,0,0,NWS STORM SURVEY, ,29.1,300,2,SSW,2,SSW,BELK,11/24/2001,1141,33.61667,-87.95,33.86667,-87.56667,"","What was the longest tornado of the day began at 10:55 am about a two tenths of a mile inside Pickens County or about 5.8 miles southwest of Kennedy.  The tornado traveled across southeastern Lamar County damaging or destroying a number of structures south and east of Kennedy.  The tornado traveled on a northeast track moving into Fayette County at 11:07 am.  Traveling northeast it went across western and northern sections of the city of Fayette doing serious damage to a number of structures.  From the city of Fayette the tornado traveled across mostly rural areas damaging occasional structures and downing numerous trees and power lines.  The tornado while still strong was weaker than it had been in southern Lamar County.  The tornado crossed into Walker County at 11:41 am a little south-southwest of Carbon Hill before ending.  

Total path length has been estimated at 38.9 miles with a Fujita-scale rating of F3.  The tornado began with F0 damage in Pickens County but strengthened to F3 intensity in southern Lamar County.  It weakened some as it moved across Fayette County where the Fujita rating was an F2.  Damage in Walker County was rated an F1 as the tornado dissipated.  The path was 300 yards wide in Lamar County but estimated to have decreased to about 90 yards wide across much of Fayette County.

Two people, a mother and her daughter, were killed in a double-wide mobile home in Lamar County just southwest of Kennedy and one person was injured.  No deaths or injuries were reported in Pickens, Fayette or Walker counties.

Beginning:  33 31.528/88 03.156  Ending:  33 52.606/87 31.676",22
5272275,MARION CO.,WHITEHOUSE,11/24/2001,1121,Tornado, ,F2,0,0,85000,0,AL,CST, ,1124922,C,93,BMX,0,0,NWS STORM SURVEY, ,.3,70,8,NE,8,NE,WHITEHOUSE,11/24/2001,1122,34.21667,-87.63333,34.21667,-87.63333,"","The Haleyville tornado first struck about 3 tenths of a mile inside Marion County just south of CR196 at 11:21 am.  The tornado traveled on a northeast path moving directly through the center of downtown Haleyville severely damaging buildings including a shopping mall.  The tornado continued traveling northeast through a residential and partially wooded area before ending about 7 tenths of a mile northeast of downtown Haleyville at 11:24 am.

The tornado was rated an F2 on the fujita scale for tornado classification making it a strong tornado.  Wind speeds associated with an F2 fall in the range of 113 to 157 mph, however, winds speeds probably remained on the low side of the range perhaps 115 to 130 mph.  The tornado path was 1.9 miles long and approximately 70 yards wide.  Winston County EMA reported 13 injuries with the tornado including one that was listed as serious.

Beginning:  34 13.037/87 38.354  Ending:  34 13.939/87 36.667",23
5272276,WINSTON CO.,HALEYVILLE,11/24/2001,1122,Tornado, ,F2,0,13,800000,0,AL,CST, ,1124922,C,133,BMX,0,0,NWS STORM SURVEY, ,1.6,70,1,SW,1,SW,HALEYVILLE,11/24/2001,1124,34.21667,-87.63333,34.23333,-87.6,"","The Haleyville tornado first struck about 3 tenths of a mile inside Marion County just south of CR196 at 11:21 am.  The tornado traveled on a northeast path moving directly through the center of downtown Haleyville severely damaging buildings including a shopping mall.  The tornado continued traveling northeast through a residential and partially wooded area before ending about 7 tenths of a mile northeast of downtown Haleyville at 11:24 am.

The tornado was rated an F2 on the fujita scale for tornado classification making it a strong tornado.  Wind speeds associated with an F2 fall in the range of 113 to 157 mph, however, winds speeds probably remained on the low side of the range perhaps 115 to 130 mph.  The tornado path was 1.9 miles long and approximately 70 yards wide.  Winston County EMA reported 13 injuries with the tornado including one that was listed as serious.

Beginning:  34 13.037/87 38.354  Ending:  34 13.939/87 36.667",24
5272043,TUSCALOOSA CO.,SAMANTHA,11/24/2001,1139,Tornado, ,F1,0,0,25000,0,AL,CST, ,1124893,C,125,BMX,0,0,NWS STORM SURVEY, ,2,75,6,SW,6,SW,SAMANTHA,11/24/2001,1141,33.35,-87.68333,33.38333,-87.66667,"A supercell thunderstorm spawned an F1 tornado near Lake Lurleen State Park just northwest of Northport.  The tornado began at 11:39 am about 10 miles northwest of Northport and just west of the intersection of Rue Road and CR 90.  The tornado ended at 11:41 am near Pole Bridge Creek.  The tornado mainly snapped off trees along its path but a home suffered damage at the intersection of CR 90 and Rue Road.  The home sustained major roof damage and had its front porch totally removed.  A few outbuildings were also destroyed on this same property.  No injuries were reported.  Storm spotters followed this storm near Buhl and Elrod and reported a wall cloud and funnel cloud prior to the development of a tornado.  Beg:  33 21.600/87 40.314  End:  33 22.947/87 38.979","",25
5272280,WALKER CO.,CARBON HILL,11/24/2001,1141,Tornado, ,F3,0,0,25000,0,AL,CST, ,1124923,C,127,BMX,0,0,NWS STORM SURVEY, ,1.1,300,2,SW,2,SW,CARBON HILL,11/24/2001,1144,33.86667,-87.55,33.86667,-87.53333,"","What was the longest tornado of the day began at 10:55 am about a two tenths of a mile inside Pickens County or about 5.8 miles southwest of Kennedy.  The tornado traveled across southeastern Lamar County damaging or destroying a number of structures south and east of Kennedy.  The tornado traveled on a northeast track moving into Fayette County at 11:07 am.  Traveling northeast it went across western and northern sections of the city of Fayette doing serious damage to a number of structures.  From the city of Fayette the tornado traveled across mostly rural areas damaging occasional structures and downing numerous trees and power lines.  The tornado while still strong was weaker than it had been in southern Lamar County.  The tornado crossed into Walker County at 11:41 am a little south-southwest of Carbon Hill before ending.  

Total path length has been estimated at 38.9 miles with a Fujita-scale rating of F3.  The tornado began with F0 damage in Pickens County but strengthened to F3 intensity in southern Lamar County.  It weakened some as it moved across Fayette County where the Fujita rating was an F2.  Damage in Walker County was rated an F1 as the tornado dissipated.  The path was 300 yards wide in Lamar County but estimated to have decreased to about 90 yards wide across much of Fayette County.

Two people, a mother and her daughter, were killed in a double-wide mobile home in Lamar County just southwest of Kennedy and one person was injured.  No deaths or injuries were reported in Pickens, Fayette or Walker counties.

Beginning:  33 31.528/88 03.156  Ending:  33 52.606/87 31.676",26
5272357,CHOCTAW CO.,BUTLER,11/24/2001,1145,Tornado, ,F0,0,0,15000,0,AL,CST, ,1124787,C,23,MOB,0,0,BROADCAST MEDIA, ,.1,20, , , , ,BUTLER,11/24/2001,1200,32.08333,-88.21667,32.08333,-88.21667,"A small and weak tornado move through the area just southwest of Butler.  Trees and power lines were reported down in the area.  In addition, golfball sized hail was also observed in Jachin.","",27
5273320,LAWRENCE CO.,FIVE PTS,11/24/2001,1210,Tornado, ,F2,0,2,250000,0,AL,CST, ,1124883,C,79,BMX,0,0,NWS STORM SURVEY, ,3.1,300,6,N,6,N,FIVE PTS,11/24/2001,1213,34.55,-87.05,34.55,-86.95,"","The same supercell thunderstorm that produced the tornado in Haleyville produced another tornado near the Lawrence-Morgan county line.  The tornado began at 12:10 pm 1 mile southwest of Caddo near CR 214.  The tornado moved northeast through Caddo and into Morgan County.  The tornado ended at 12:15 pm near North Mountain Road in Trinity.  Emergency Management officials estimated that around 25 homes sustained varying degrees of damage including 3 homes that were totally destroyed, one mobile home demolished, and 2 homes received significant damage.  Additional damage was reported to several businesses and one church.  Numerous trees were snapped or uprooted and numerous outbuildings were destroyed.  Two minor injuries were reported in Caddo.  The tornado path was 4.9 miles long and 300 yards wide at its widest point. Beg: 34 33.765/87 09.104  End:  34 35.979/87 04.963",28
5273321,MORGAN CO.,TRINITY,11/24/2001,1213,Tornado, ,F2,0,0,250000,0,AL,CST, ,1124883,C,103,BMX,0,0,NWS STORM SURVEY, ,1.8,300,2,SW,2,SW,TRINITY,11/24/2001,1215,34.6,-87.1,34.61667,-87.08333,"","The same supercell thunderstorm that produced the tornado in Haleyville produced another tornado near the Lawrence-Morgan county line.  The tornado began at 12:10 pm 1 mile southwest of Caddo near CR 214.  The tornado moved northeast through Caddo and into Morgan County.  The tornado ended at 12:15 pm near North Mountain Road in Trinity.  Emergency Management officials estimated that around 25 homes sustained varying degrees of damage including 3 homes that were totally destroyed, one mobile home demolished, and 2 homes received significant damage.  Additional damage was reported to several businesses and one church.  Numerous trees were snapped or uprooted and numerous outbuildings were destroyed.  Two minor injuries were reported in Caddo.  The tornado path was 4.9 miles long and 300 yards wide at its widest point. Beg: 34 33.765/87 09.104  End:  34 35.979/87 04.963",29
5273323,HALE CO.,CEDARVILLE,11/24/2001,1234,Tornado, ,F0,0,0,25000,0,AL,CST, ,1124885,C,65,BMX,0,0,NWS STORM SURVEY, ,2.9,75,1,SW,1,SW,CEDARVILLE,11/24/2001,1238,32.6,-87.68333,32.63333,-87.65,"A supercell tornado produced an F0 tornado near Cedarville.  The tornado began at 12:34 pm about 1 mile south of Cedarville on SR 69.  The tornado snapped and uprooted several trees along its path.  One farm received damage to a few structures including one barn that had its roof torn off.  Two automobiles were damaged by flying debris.  The tornado ended at 12:36 pm near CR 9 just north of CR 16.  The tornado path was 2.1 miles long and 75 yards wide at its widest point.  The tornado remained over rural farmland for most of its path.  Beg: 32 35.959/87 41.096  End:  32 37.530/87 38.748","",30
5272358,CHOCTAW CO.,GILBERTOWN,11/24/2001,1235,Tornado, ,F0,0,0,15000,0,AL,CST, ,1124788,C,23,MOB,0,0,BROADCAST MEDIA, ,.1,20, , , , ,GILBERTOWN,11/24/2001,1240,31.86667,-88.31667,31.86667,-88.31667,"A weak tornado downed several trees near Griffins Mills.","",31
5272112,TUSCALOOSA CO.,ABERNANT,11/24/2001,1237,Tornado, ,F0,0,0,1000,0,AL,CST, ,1124896,C,125,BMX,0,0,NWS STORM SURVEY, ,.2,30,6,E,6,E,ABERNANT,11/24/2001,1238,33.28333,-87.1,33.28333,-87.08333,"A supercell thunderstorm produced a very brief F0 tornado near mile marker 100 on Interstate 59.  The tornado was spotted by numerous individuals and storm spotters a quarter to half mile east of Exit 100 on Interstate 59.  The tornado only briefly touched down at 12:37 pm in a rural area with little or no damage.  Beg:  33 16.848/87 05.529  End:  33 16.967/87 05.319","",32
5272181,MARENGO CO.,MYRTLEWOOD,11/24/2001,1256,Tornado, ,F0,0,0,4000,0,AL,CST, ,1124898,C,91,BMX,0,0,GOVT OFFICIAL, ,.6,50,4,SE,4,SE,MYRTLEWOOD,11/24/2001,1257,32.21667,-87.9,32.23333,-87.9,"Several people witnessed a small tornado touchdown in the Half Acre Community.  The tornado occurred in a rural,  wooded area.  Several trees and power lines were blown down along the short, narrow path.  Beg:  32 11.426/87 55.750  End:  32 11.789/87 55.323","",33
