EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
449850,LEE CO.,ROXANA,04/11/2013,1943,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,74151,C,81,BMX,0,0,NWS Storm Survey, ,0.22,52,6,SSW,6,SSW,ROXANA,04/11/2013,1944,32.5943,-85.6958,32.5967,-85.6934,"National Weather Service meteorologists surveyed the damage in Macon and Lee Counties and have determined that the damage was due to an EF-2 tornado. Winds of 120 mph had weakened to less than 86 mph before the tornado crossed into Lee County. The tornado initially touched down along St. John���s Church Road at Saint John���s Church in Macon County. The most significant damage along the path was found in Macon County north of Tallapoosa Street on the northwest side of Notasulga. Here several mobile homes were damage or destroyed and a two story home was significantly damaged. It continued to the northeast crossing into Lee County, where only minor tree damage occurred. The tornado quickly lifted along Roxana Road.","Severe thunderstorms ahead of and along a cold front moved across Central Alabama on Thursday, April 11th. Storms along the cold front formed into a quasi-linear convective system, causing wind damage and producing seven tornadoes across the area. Ahead of the line, strong daytime heating and increasing instabilities coupled with strong diffluence aloft created prime conditions for discrete thunderstorms to form. These storms caused wind damage across portions of northeast Central Alabama during the late afternoon.",11
443675,LIMESTONE CO.,TANNER,05/17/2013,1300,Tornado, ,EF0,0,0,50000,0,AL,CST-6, ,73403,C,83,HUN,0,0,NWS Storm Survey, ,2.04,50,2,N,2,SE,ATHENS,05/17/2013,1307,34.76,-86.9748,34.7867,-86.959,"A short-lived tornado initially touched down along Roy Long Road just west of Highway 31. Several trees were snapped and uprooted around a residential property. The residence itself sustained minor damage as narrow wooden front porch pillars were broken and shifted by the wind.  Based upon this damage, the maximum winds were determined to be around 75 mph, which is a mid range EF-0 tornado. ||The tornado skipped northeast with additional damage along Highway 72, just west of Highway 31.  Multiple signs atop a large metal pole were blown out and a portion of the metal siding was ripped off. The tornado weakened after this point, and lifted just northeast of the damaged location.","A broad upper level low pressure system moving through the Tennessee valley region produced an area of low topped showers and thunderstorms.  One of these showers became a miniature supercell and produced two weak, short-lived tornadoes in Limestone County -- one which tracked into the Athens area.  This cell produced little or no lightning during its lifetime.",12
443676,LIMESTONE CO.,HOLLAND GIN,05/17/2013,1345,Tornado, ,EF0,0,0,100000,0,AL,CST-6, ,73403,C,83,HUN,0,0,NWS Storm Survey, ,0.15,50,2,SE,2,SE,HOLLAND GIN,05/17/2013,1346,34.9546,-86.8794,34.9566,-86.8782,"This very short-lived tornado was part of the same storm that produced the tornado across the southern portion of Athens, Alabama, earlier.  Damage was in less than a quarter of a mile swath between residences along either side of Hardiman Lane. Several residences sustained minor roof damage with shingles blown off.   One residence sustained structural damage, as a portion of the bricks were cracked and beginning to pull away from the foundation.  Several larger trees around the residences were snapped or uprooted.  Maximum winds were estimated to be at 70 mph at this location. ||Just north of Hardiman lane, a barn sustained roof damage as a significant portion of the metal roof had been pulled off.  The tornado rapidly lifted just northeast of this damage location.","A broad upper level low pressure system moving through the Tennessee valley region produced an area of low topped showers and thunderstorms.  One of these showers became a miniature supercell and produced two weak, short-lived tornadoes in Limestone County -- one which tracked into the Athens area.  This cell produced little or no lightning during its lifetime.",13
490273,LAWRENCE CO.,POINTER QUARTERS,02/20/2014,2045,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,81693,C,79,HUN,0,0,NWS Storm Survey, ,5.66,450,2,WSW,4,NE,COURTLAND BAY FLD AR,02/20/2014,2052,34.6889,-87.2589,34.7662,-87.226,"A tornado touched down along County Road 388 in northern Lawrence County.  Here, large limbs were broken as the tornado was initially weak and disorganized.  The tornado began to strengthen as it lifted northeast and crossed County Road 400.  Here, a swath of hardwood trees were uprooted with a few trees snapped.  The tornado then crossed the Tennessee River into Limestone County.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",14
490279,LAUDERDALE CO.,WHEELER LAKE SOUTH,02/20/2014,2051,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,81693,C,77,HUN,0,0,NWS Storm Survey, ,1.82,400,3,NNW,2,SSW,ROGERSVILLE,02/20/2014,2053,34.7858,-87.315,34.8021,-87.2899,"An EF-1 tornado with wind speeds up to 105 mph touched down in the Ramblewood subdivision on the south side of Rogersville. Along Ramblewood Drive, many very large hardwood and softwood trees were uprooted. Several hardwood trees were snapped near the base. At least two utility poles were snapped in this location.||Several homes sustained minor roof damage with the loss of shingles, siding, or gutters. The tornado may have touched down south of this location but it was unclear at the time of the survey. The tornado then moved northeast over forested and rural terrain, finally crossing near the intersection of Lambs Ferry Road and CR 608. Here, a few very small trees were snapped. The tornado moved to the northeast, snapping a few tree branches and crossing Lambs Ferry Road before lifting south of Fuqua Lane.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",15
490198,LIMESTONE CO.,RIPLEY,02/20/2014,2052,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,81693,C,83,HUN,0,0,NWS Storm Survey, ,5.06,450,6,W,1,WSW,WHEELER LAKE NORTH,02/20/2014,2100,34.7662,-87.226,34.8223,-87.1687,"The tornado tracked across the Tennessee River from Lawrence County at Bay Hill Drive at the marina on the northern end of the Tennessee River in Limestone County. The marina sustained minor damage and several of the condos and homes here had minor structural damage and several of the condos and homes here had minor structural damage. Trees were snapped and uprooted here as well. Utility poles were  snapped along Snake road as the tornado strengthened to EF-1 intensity with wind speeds up to 105 mph.||The tornado moved northeast and snapped multiple trees as it crossed Wright road. Utility poles were also snapped here. The peak wind was estimated at 105 mph.  A manufactured home was damaged along Wright road just south of highway 72 and a utility building was also destroyed.  Clements High School sustained minor damage to athletic fields.||Homes sustained minor damage along Allison Loop road and Cox road, mainly minor roof uplift and loss of shingles).  The tornado continued to move northeast and crossed Blue Springs Road. A large number of hardwood trees were snapped at the base here and power poles were also snapped near the ground. Several homes sustained damage when the trees fell on top of the homes.  A car was also crunched in this location. The tornado then crossed the Elk River as it uprooted trees along Curtis road. The tornado then apparently lifted.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",16
490278,LAUDERDALE CO.,ANDERSON,02/20/2014,2055,Tornado, ,EF1,0,1,0,0,AL,CST-6, ,81693,C,77,HUN,0,0,NWS Storm Survey, ,2.67,500,2,SSW,2,E,ANDERSON,02/20/2014,2058,34.895,-87.2783,34.916,-87.2387,"A tornado touched down in the Anderson community of eastern Lauderdale county Thursday morning. THe tornado first touched down along highway 207 south of CR 86. Multiple hardwood trees were uprooted and snapped here. In addition at least one power pole was snapped at the base.||The tornado moved northeast crossing highway 207 onto CR 86.  Here several well built homes sustained minor to moderate roof damage with significant uplift of at least one roof structure. A child suffered minor injuries in one of the homes. The tornado reached its maximum intensity of approximately 105 mph here.||The tornado crossed Hudson Avenue, snapping additional trees and producing minor damage to one home. Sporadic tree damage was also noted along CR 95 and CR 52 before the tornado lifted just east of CR 530.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",17
490201,LIMESTONE CO.,GIPSY,02/20/2014,2105,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,81693,C,83,HUN,0,0,NWS Storm Survey, ,2.73,500,1,E,1,N,CROSS KEY,02/20/2014,2107,34.8798,-87.0707,34.8865,-87.0233,"A tornado touched down along Section Line road just east of highway 99 in the Cartwright community. Initially the tornado was relatively weak snapping small limbs on softwood trees along Harris Loop Road. Power poles were also were also snapped in this location. Estimated winds in this area were roughly 100 mph. A home along Section Line Road also received minor roof uplift and loss of shingles.  As the tornado continued to move east-northeast, additional tree damage was noted along Easter Ferry road and Davis Lane.  The tornado apparently lifted along the hilltops just west of Witty Mills Road.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",18
490197,DEKALB CO.,ALLEN,02/21/2014,28,Tornado, ,EF2,0,1,0,0,AL,CST-6, ,81693,C,49,HUN,0,0,NWS Storm Survey, ,0.83,50,1,SW,0,E,ALLEN,02/21/2014,31,34.4941,-85.6754,34.4994,-85.6624,"A brief but strong tornado with wind speeds up to 125 mph touched down at the Jet Polymer Plant off of Gault Avenue about 4 miles north-northeast of the town of Fort Payne in central DeKalb County. The tornado flipped 3 large tractor trailers, one of which was vaulted into the air, landing on top of the plant's roof.  Adjacent to the plant, across a parking lot, a medium sized metal building structure had much of its metal siding removed and roof uplifted. Also, the column anchorage was severely bent and failed. The tornado continued its track northeast, snapping and uprooting medium to large trees.||Beyond this point, the tornado appeared to skip along its track (litlte to no damage seen), before doing significant structural damage to several homes along Green Valley Circle.  One person experienced minor injuries (lacerations) at one of the homes in this location. Two single-family well constructed residences sustained a complete loss of roof material and a collapse of at least two exterior walls (mainly around the garage areas).  Numerous trees surrounding the properties were snapped or uprooted.  In addition, one small and one medium sized shed were completely destroyed. This area appeared to be where the tornado was at its strongest (Peak Winds: 125 mph/EF-2 rating). Other nearby homes in the neighborhood along Green Valley Circle sustained mainly loss of roof shingles, siding panels, and broken windows.||Just up the hill from this location, a small apartment complex was hit. Partial uplift of the roof occurred at this location.  Also nearby, a small apartment complex was hit, where partial uplift of the roof, loss of siding, and broken windows were seen at this two story apartment complex.  Other smaller buildings had just minor roof damage, with small trees snapped off, and small branches broken off of trees.  The tornado continued northeast along its short track and appeared to quickly weaken and eventually lift near the intersection of 55th Street and Martin Avenue, but not before causing partial roof loss to a home. At this location, plastic fencing around a pool was knocked out and several trees were snapped about halfway down. Debris was also noticed littering the area, seemingly deposited by the tornado as it diminished.","A quasi-linear convective system rolled across the region during the evening and overnight hours of the 20th into the 21st producing eight tornadoes in north Alabama and southern middle Tennessee and numerous reports of wind damage.",19
505726,ST. CLAIR CO.,SANIE,02/21/2014,156,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,81361,C,115,BMX,0,0,NWS Storm Survey, ,4.2,150,1,E,1,S,ODENVILLE,02/21/2014,200,33.6512,-86.4678,33.6703,-86.4014,"A tornado touched down near Jamaica Lane, west southwest of Branchville, causing minor roof damage to a mobile home and uprooting several small trees. The tornado tracked northeastward and strengthened, with winds of 85 mph, as it neared the intersection of Sanie Road and Nelsie Ann Drive. Six to eight two-story homes sustained minor roof damage as well as 30-50 trees uprooted or snapped. The tornado caused similar damage along Hurst Drive, where 25-40 trees were either snapped or uprooted and a two-story home and barn sustained minor roof damage. The tornado made a turn to the north northeast and tracked parallel to Anderson Mountain, downing trees as it crossed Copper Springs Rd near Dogwood Cir. The tornado turned to the east and continued downing trees as it crossed Shadow Bend Dr and U.S. Highway 411.  The tornado track narrowed as it crossed Hwy 411 and Alabama Highway 174. The tornado downed 10-20 trees along Tucker Rd, with one down on a home. The tornado lifted just east of Tucker Road, 0.40 miles north of the intersection of Tucker Rd and Oak Ridge Dr. In addition, there was sporadic damage near the beginning and ending of this tornado path as a result of straight line winds associated with the same thunderstorm. See other event entries for those details.","During the evening hours on Thursday, February 20, a squall line associated with a cold front moved into Central Alabama and crossed the area through the early morning hours on Friday, February 21, producing wind damage. The air mass across central Alabama was quite unstable for late February as temperatures warmed into the lower 80s across portions of the area Thursday afternoon. The expected threat was primarily damaging winds with the squall line; however, low level wind shear was supportive of tornadoes as well. The surface low, associated with the approaching cold front, moved to the northwest of the area and strengthened quickly Thursday and Thursday night. Pressure gradient winds across Central Alabama increased, resulting in localized wind damage ahead of the squall line.",20
505282,FRANKLIN CO.,RUSSELLVILLE,04/28/2014,1456,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,83582,C,59,HUN,0,0,NWS Storm Survey, ,3.19,100,1,W,2,NE,RUSSELLVILLE,04/28/2014,1502,34.5219,-87.7494,34.548,-87.7032,"A tornado first touched down along Whitten Road near the intersection of Willis Road on the northwest side of Russellville. Trees were uprooted in this area and small trees were snapped. The tornado tracked northeast approaching the school complex. Here a tree was snapped and fell onto a house along Clay Avenue causing significant structural damage. The school complex along Summit Avenue sustained damage to its athletic fields and one awning at the elementary school was damaged. Across the street several trees were snapped near the base and a home sustained minor roof damage.||The tornado then appeared to weaken briefly with only very light damage noted over the next 2 miles before touching back down near Alpine Street. Here numerous hardwoods were twisted, mangled, and snapped. Several trees fell on houses causing substantial structural damage. The tornado reached its maximum intensity of EF-1 with a width of approximately 100 yards. Interviews with several residents indicated that they observed a multiple funnel type of tornado track across the neighborhood. The tornado lifted northeast and weakened as it produced minor tree damage along Mountain View Drive before dissipating.","A tornado outbreak occurred during the late afternoon and evening across the central Tennessee Valley on the 28th. Several cyclic supercells produced tornadoes, some of which were strong. Very heavy rainfall occurred in some areas as well. In particular, up to 5 inches fell in just a few hours which led to severe flash flooding in Valley Head.|An additional round of thunderstorms late in the day/evening of the 29th produced a few reports of damaging winds and hail.",21
